wl_um,radiance,data_source
0.659671868074144,3.1649287195766957e-24,bb
0.6661048780520078,6.2082132650980476e-24,bb
0.6725378880298715,1.2016308547062132e-23,bb
0.6789708980077352,2.2958524577709753e-23,bb
0.6854039079855989,4.331574149827848e-23,bb
0.6918369179634627,8.072923203889121e-23,bb
0.6982699279413264,1.486783968631268e-22,bb
0.7047029379191901,2.7067000347691006e-22,bb
0.7111359478970538,4.872430063830843e-22,bb
0.7175689578749176,8.675556933711976e-22,bb
0.7240019678527813,1.5283529484089915e-21,bb
0.730434977830645,2.6646994533819626e-21,bb
0.7368679878085087,4.59928658687351e-21,bb
0.7433009977863725,7.86077931135156e-21,bb
0.7497340077642362,1.3307144624833725e-20,bb
0.7561670177420999,2.2318023455299147e-20,bb
0.7626000277199636,3.709214528202119e-20,bb
0.7690330376978274,6.110318370817052e-20,bb
0.775466047675691,9.979259958190157e-20,bb
0.7818990576535548,1.616140733899371e-19,bb
0.7883320676314185,2.5959541321461843e-19,bb
0.7947650776092823,4.136562111547929e-19,bb
0.801198087587146,6.540209281200418e-19,bb
0.8076310975650097,1.0262081129578151e-18,bb
0.8140641075428734,1.5982711919269454e-18,bb
0.8204971175207372,2.471233286432481e-18,bb
0.8269301274986008,3.7940221944536986e-18,bb
0.8333631374764646,5.784703727236729e-18,bb
0.8397961474543283,8.760473065746202e-18,bb
0.8462291574321921,1.3179747444744937e-17,bb
0.8526621674100557,1.9700876682064967e-17,bb
0.8590951773879195,2.9263536430679905e-17,bb
0.8655281873657832,4.320090058328804e-17,bb
0.871961197343647,6.339333961219413e-17,bb
0.8783942073215106,9.247783003551084e-17,bb
0.8848272172993744,1.3413169675162303e-16,bb
0.8912602272772381,1.9345500404934412e-16,bb
0.8976932372551019,2.7748318121786693e-16,bb
0.9041262472329655,3.9587070403522393e-16,bb
0.9105592572108293,5.617983271230649e-16,bb
0.916992267188693,7.931710465318407e-16,bb
0.9234252771665568,1.1141923559368686e-15,bb
0.9298582871444205,1.5574232689737087e-15,bb
0.9362912971222842,2.166462999011271e-15,bb
0.942724307100148,2.999423284837896e-15,bb
0.9491573170780117,4.133411507733482e-15,bb
0.9555903270558754,5.670290587824405e-15,bb
0.9620233370337391,7.74404808024399e-15,bb
0.9684563470116029,1.0530185136984696e-14,bb
0.9748893569894665,1.4257630641022185e-14,bb
0.9813223669673303,1.9223799844192464e-14,bb
0.987755376945194,2.581355369469618e-14,bb
0.9941883869230578,3.452297867989968e-14,bb
1.0006213969009214,4.598910196004489e-14,bb
1.0070544068787852,6.102688798445594e-14,bb
1.013487416856649,8.067513651692088e-14,bb
1.0199204268345128,1.0625322467168861e-13,bb
1.0263534368123763,1.3943101463720397e-13,bb
1.0327864467902401,1.8231469262065942e-13,bb
1.039219456768104,2.3755182255968176e-13,bb
1.0456524667459677,3.08459500775838e-13,bb
1.0520854767238312,3.991801966109157e-13,bb
1.058518486701695,5.148706720659588e-13,bb
1.0649514966795588,6.619303047688197e-13,bb
1.0713845066574226,8.482762088695679e-13,bb
1.0778175166352861,1.0836737748593287e-12,bb
1.08425052661315,1.38013265058407e-12,bb
1.0906835365910137,1.7523797823191177e-12,bb
1.0971165465688775,2.2184229488905305e-12,bb
1.1035495565467413,2.800220277522904e-12,bb
1.1099825665246048,3.524473553321465e-12,bb
1.1164155765024686,4.423565753004459e-12,bb
1.1228485864803324,5.5366661776637525e-12,bb
1.1292815964581961,6.9110298610240075e-12,bb
1.1357146064360597,8.603521623079259e-12,bb
1.1421476164139235,1.068239926047335e-11,bb
1.1485806263917873,1.3229394953081074e-11,bb
1.155013636369651,1.6342139061651987e-11,bb
1.1614466463475146,2.013697613698086e-11,bb
1.1678796563253784,2.4752229201895028e-11,bb
1.1743126663032422,3.0351975250536994e-11,bb
1.180745676281106,3.713040248415872e-11,bb
1.1871786862589695,4.5316828120097884e-11,bb
1.1936116962368333,5.518146472381992e-11,bb
1.200044706214697,6.704203297770035e-11,bb
1.2064777161925608,8.127132967109485e-11,bb
1.2129107261704244,9.830587153205474e-11,bb
1.2193437361482882,1.1865574838123726e-10,bb
1.225776746126152,1.4291583303332103e-10,bb
1.2322097561040157,1.717785104621819e-10,bb
1.2386427660818793,2.0604810504492055e-10,bb
1.245075776059743,2.466572022693481e-10,bb
1.2515087860376068,2.9468508019212e-10,bb
1.2579417960154706,3.5137848623312664e-10,bb
1.2643748059933342,4.18175016647948e-10,bb
1.270807815971198,4.967293792957282e-10,bb
1.2772408259490617,5.889428451749963e-10,bb
1.2836738359269255,6.969962206937856e-10,bb
1.290106845904789,8.233867008299438e-10,bb
1.2965398558826529,9.709689932780674e-10,bb
1.3029728658605166,1.1430011354233232e-09,bb
1.3094058758383804,1.3431954595796697e-09,bb
1.315838885816244,1.5757751974263425e-09,bb
1.3222718957941078,1.8455372520155922e-09,bb
1.3287049057719715,2.1579217051443835e-09,bb
1.3351379157498353,2.5190886693180565e-09,bb
1.341570925727699,2.9360031370131816e-09,bb
1.3480039357055627,3.4165285254962293e-09,bb
1.3544369456834264,3.9695296630899545e-09,bb
1.3608699556612902,4.604986012515491e-09,bb
1.367302965639154,5.33411597878167e-09,bb
1.3737359756170175,6.169513203040702e-09,bb
1.3801689855948813,7.125295799878067e-09,bb
1.386601995572745,8.217269553636532e-09,bb
1.3930350055506089,9.463106149569616e-09,bb
1.3994680155284724,1.08825375778469e-08,bb
1.4059010255063362,1.2497567912658712e-08,bb
1.4123340354842,1.4332703734836367e-08,bb
1.4187670454620638,1.6415204534475987e-08,bb
1.4252000554399273,1.877535449994786e-08,bb
1.4316330654177911,2.1446757171338194e-08,bb
1.438066075395655,2.4466654509703842e-08,bb
1.4444990853735187,2.7876272008461017e-08,bb
1.4509320953513822,3.172119154964048e-08,bb
1.457365105329246,3.605175378556852e-08,bb
1.4637981153071098,4.0923491905606886e-08,bb
1.4702311252849736,4.639759872781834e-08,bb
1.4766641352628371,5.254142913667884e-08,bb
1.483097145240701,5.94290399700701e-08,bb
1.4895301552185647,6.714176954164713e-08,bb
1.4959631651964285,7.576885906808996e-08,bb
1.502396175174292,8.54081183545695e-08,bb
1.5088291851521558,9.616663817583488e-08,bb
1.5152621951300196,1.0816155187442415e-07,bb
1.5216952051078834,1.21520848781507e-07,bb
1.528128215085747,1.3638424214952984e-07,bb
1.5345612250636107,1.529040943689776e-07,bb
1.5409942350414745,1.712464023240091e-07,bb
1.5474272450193383,1.9159184582321836e-07,bb
1.5538602549972018,2.1413690212216017e-07,bb
1.5602932649750656,2.3909502963327024e-07,bb
1.5667262749529294,2.6669792399625734e-07,bb
1.5731592849307932,2.971968497577297e-07,bb
1.5795922949086567,3.3086405098240555e-07,bb
1.5860253048865205,3.679942441896901e-07,bb
1.5924583148643843,4.0890619707831253e-07,bb
1.598891324842248,4.539443965679667e-07,bb
1.6053243348201116,5.034808097502328e-07,bb
1.6117573447979754,5.579167414011952e-07,bb
1.6181903547758392,6.176847917650508e-07,bb
1.624623364753703,6.832509183712105e-07,bb
1.6310563747315665,7.551166056967866e-07,bb
1.6374893847094303,8.338211465318841e-07,bb
1.643922394687294,9.199440389461764e-07,bb
1.6503554046651578,1.0141075027921122e-06,bb
1.6567884146430214,1.1169791197122057e-06,bb
1.6632214246208852,1.2292746006451295e-06,bb
1.669654434598749,1.351760684847659e-06,bb
1.6760874445766127,1.4852581744667123e-06,bb
1.6825204545544763,1.6306451087073126e-06,bb
1.68895346453234,1.7888600816486164e-06,bb
1.6953864745102039,1.9609057077607455e-06,bb
1.7018194844880676,2.147852239169768e-06,bb
1.7082524944659312,2.3508413387070186e-06,bb
1.714685504443795,2.571090012761459e-06,bb
1.7211185144216588,2.809894707930472e-06,bb
1.7275515243995225,3.0686355754343192e-06,bb
1.733984534377386,3.348780907223641e-06,bb
1.7404175443552499,3.6518917476661253e-06,bb
1.7468505543331136,3.979626684649489e-06,bb
1.7532835643109774,4.333746823881982e-06,bb
1.7597165742888412,4.716120950109067e-06,bb
1.7661495842667048,5.128730878895074e-06,bb
1.7725825942445685,5.573677002543529e-06,bb
1.7790156042224323,6.053184033646485e-06,bb
1.785448614200296,6.569606949663658e-06,bb
1.7918816241781597,7.125437141836723e-06,bb
1.7983146341560234,7.723308771639984e-06,bb
1.8047476441338872,8.366005337860387e-06,bb
1.811180654111751,9.056466457283136e-06,bb
1.8176136640896146,9.79779486183655e-06,bb
1.8240466740674783,1.0593263614920915e-05,bb
1.8304796840453421,1.1446323549510133e-05,bb
1.836912694023206,1.2360610930475017e-05,bb
1.8433457040010695,1.3339955343426191e-05,bb
1.8497787139789332,1.4388387812224905e-05,bb
1.856211723956797,1.551014914714555e-05,bb
1.8626447339346608,1.6709698525513703e-05,bb
1.8690777439125243,1.7991722306467484e-05,bb
1.8755107538903881,1.936114308131755e-05,bb
1.881943763868252,2.08231289607972e-05,bb
1.8883767738461157,2.2383103100309844e-05,bb
1.8948097838239792,2.4046753464086092e-05,bb
1.901242793801843,2.5820042828971377e-05,bb
1.9076758037797068,2.7709219028361842e-05,bb
1.9141088137575706,2.97208254366011e-05,bb
1.9205418237354341,3.186171169394606e-05,bb
1.926974833713298,3.413904467199354e-05,bb
1.9334078436911617,3.656031967924674e-05,bb
1.9398408536690255,3.91333719062798e-05,bb
1.946273863646889,4.186638810974201e-05,bb
1.9527068736247528,4.4767918534209875e-05,bb
1.9591398836026166,4.7846889070682054e-05,bb
1.9655728935804804,5.111261365026789e-05,bb
1.972005903558344,5.457480687140363e-05,bb
1.9784389135362077,5.824359685869192e-05,bb
1.9848719235140715,6.212953835122223e-05,bb
1.9913049334919353,6.624362601801075e-05,bb
1.9977379434697988,7.059730799794373e-05,bb
2.0041709534476624,7.5202499661392e-05,bb
2.010603963425526,8.007159759040973e-05,bb
2.01703697340339,8.521749377421763e-05,bb
2.0234699833812537,9.065359001641221e-05,bb
2.0299029933591175,9.639381255012924e-05,bb
2.0363360033369813,0.00010245262685714279,bb
2.042769013314845,0.00010884505268665763,bb
2.0492020232927084,0.00011558667926931613,bb
2.055635033270572,0.00012269368072172362,bb
2.062068043248436,0.00013018283163655097,bb
2.0685010532262997,0.00013807152285307835,bb
2.0749340632041635,0.00014637777740279028,bb
2.0813670731820273,0.00015512026662444127,bb
2.087800083159891,0.00016431832644278813,bb
2.094233093137755,0.00017399197380495914,bb
2.1006661031156186,0.0001841619232682484,bb
2.1070991130934824,0.00019484960373291265,bb
2.1135321230713457,0.00020607717531332412,bb
2.1199651330492095,0.00021786754634067713,bb
2.1263981430270733,0.00023024439049023075,bb
2.132831153004937,0.00024323216402588808,bb
2.139264162982801,0.00025685612315474977,bb
2.1456971729606646,0.00027114234148406215,bb
2.1521301829385284,0.0002861177275728858,bb
2.158563192916392,0.00030181004257054183,bb
2.164996202894256,0.0003182479179338633,bb
2.1714292128721193,0.00033546087321498734,bb
2.177862222849983,0.00035347933391141286,bb
2.184295232827847,0.000372334649369804,bb
2.1907282428057107,0.0003920591107349364,bb
2.1971612527835744,0.00041268596893509626,bb
2.203594262761438,0.0004342494526949651,bb
2.210027272739302,0.00045678478656718455,bb
2.2164602827171658,0.00048032820897334473,bb
2.222893292695029,0.0005049169902454024,bb
2.229326302672893,0.0005305894506581035,bb
2.2357593126507567,0.0005573849784431946,bb
2.2421923226286204,0.0005853440477758958,bb
2.2486253326064842,0.0006145082367242272,bb
2.255058342584348,0.0006449202451515472,bb
2.261491352562212,0.000676623912562777,bb
2.2679243625400756,0.0007096642358845657,bb
2.274357372517939,0.0007440873871697925,bb
2.2807903824958027,0.0007799407312165577,bb
2.2872233924736665,0.000817272843092053,bb
2.2936564024515302,0.000856133525551356,bb
2.300089412429394,0.0008965738263415922,bb
2.306522422407258,0.0009386460553814122,bb
2.3129554323851216,0.0009824038018062843,bb
2.3193884423629854,0.001027901950869592,bb
2.3258214523408487,0.0010751967006899354,bb
2.3322544623187125,0.0011243455788348842,bb
2.3386874722965763,0.001175407458731449,bb
2.34512048227444,0.00122844257589372,bb
2.351553492252304,0.0012835125439579155,bb
2.3579865022301676,0.0013406803705155656,bb
2.3644195122080314,0.0014000104727350262,bb
2.370852522185895,0.0014615686927622145,bb
2.3772855321637585,0.0015254223128910226,bb
2.3837185421416223,0.0015916400704942893,bb
2.390151552119486,0.0016602921727061017,bb
2.39658456209735,0.0017314503108464296,bb
2.4030175720752136,0.0018051876745790532,bb
2.4094505820530774,0.001881578965794007,bb
2.415883592030941,0.001960700412205744,bb
2.422316602008805,0.0020426297806585116,bb
2.4287496119866683,0.0021274463901302157,bb
2.435182621964532,0.0022152311244268523,bb
2.441615631942396,0.0023060664445586796,bb
2.4480486419202596,0.0024000364007906506,bb
2.4544816518981234,0.0024972266443588184,bb
2.460914661875987,0.002597724438845024,bb
2.467347671853851,0.002701618671202332,bb
2.4737806818317147,0.0028089998624236403,bb
2.480213691809578,0.0029199601778462426,bb
2.486646701787442,0.0030345934370853036,bb
2.4930797117653056,0.0031529951235891415,bb
2.4995127217431694,0.003275262393809623,bb
2.505945731721033,0.0034014940859813164,bb
2.512378741698897,0.003531790728502529,bb
2.5188117516767607,0.003666254547912642,bb
2.5252447616546245,0.003804989476459233,bb
2.531677771632488,0.003948101159249382,bb
2.5381107816103516,0.004095696960979778,bb
2.5445437915882154,0.004247885972239608,bb
2.550976801566079,0.004404779015381946,bb
2.557409811543943,0.004566488649957634,bb
2.5638428215218068,0.00473312917770789,bb
2.5702758314996705,0.004904816647110126,bb
2.5767088414775343,0.005081668857473509,bb
2.583141851455398,0.005263805362579328,bb
2.5895748614332614,0.005451347473863146,bb
2.596007871411125,0.005644418263133954,bb
2.602440881388989,0.005843142564827936,bb
2.6088738913668528,0.0060476469777928175,bb
2.6153069013447166,0.006258059866600341,bb
2.6217399113225803,0.0064745113623834085,bb
2.628172921300444,0.006697133363196093,bb
2.634605931278308,0.006926059533893358,bb
2.6410389412561712,0.0071614253055292225,bb
2.647471951234035,0.007403367874270408,bb
2.653904961211899,0.007652026199825063,bb
2.6603379711897626,0.00790754100338375,bb
2.6667709811676263,0.008170054765072566,bb
2.67320399114549,0.008439711720916688,bb
2.679637001123354,0.008716657859314142,bb
2.6860700111012177,0.009001040917018342,bb
2.692503021079081,0.009293010374630201,bb
2.698936031056945,0.009592717451598717,bb
2.7053690410348086,0.009900315100730426,bb
2.7118020510126724,0.010215958002208569,bb
2.718235060990536,0.010539802557121178,bb
2.7246680709684,0.010872006880500747,bb
2.7311010809462637,0.011212730793874245,bb
2.7375340909241275,0.011562135817326628,bb
2.743967100901991,0.01192038516107737,bb
2.7504001108798546,0.012287643716573728,bb
2.7568331208577184,0.012664078047099861,bb
2.763266130835582,0.013049856377906566,bb
2.769699140813446,0.013445148585861494,bb
2.7761321507913097,0.013850126188623553,bb
2.7825651607691735,0.014264962333343682,bb
2.7889981707470373,0.014689831784894586,bb
2.7954311807249006,0.015124910913632831,bb
2.8018641907027644,0.015570377682695579,bb
2.808297200680628,0.016026411634836354,bb
2.814730210658492,0.016493193878802416,bb
2.8211632206363557,0.016970907075257825,bb
2.8275962306142195,0.01745973542225619,bb
2.8340292405920833,0.017959864640266342,bb
2.840462250569947,0.01847148195675633,bb
2.8468952605478104,0.018994776090338714,bb
2.853328270525674,0.0195299372344829,bb
2.859761280503538,0.020077157040797895,bb
2.8661942904814017,0.020636628601891437,bb
2.8726273004592655,0.021208546433809945,bb
2.8790603104371293,0.021793106458063854,bb
2.885493320414993,0.022390505983245046,bb
2.891926330392857,0.02300094368623968,bb
2.89835934037072,0.023624619593043635,bb
2.904792350348584,0.02426173505918614,bb
2.9112253603264477,0.024912492749765355,bb
2.9176583703043115,0.02557709661910478,bb
2.9240913802821753,0.026255751890033412,bb
2.930524390260039,0.026948665032799163,bb
2.936957400237903,0.027656043743618013,bb
2.9433904102157666,0.028378096922868364,bb
2.94982342019363,0.029115034652934833,bb
2.9562564301714938,0.029867068175710304,bb
2.9626894401493575,0.03063440986975984,bb
2.9691224501272213,0.03141727322715614,bb
2.975555460105085,0.032215872829990985,bb
2.981988470082949,0.03303042432657227,bb
2.9884214800608127,0.033861144407309494,bb
2.9948544900386764,0.03470825078030015,bb
3.00128750001654,0.03557196214661777,bb
3.0077205099944035,0.036452498175315734,bb
3.0141535199722673,0.037350079478148515,bb
3.020586529950131,0.03826492758401919,bb
3.027019539927995,0.03919726491316293,bb
3.0334525499058587,0.04014731475107099,bb
3.0398855598837224,0.04111530122216423,bb
3.0463185698615862,0.04210144926322167,bb
3.05275157983945,0.04310598459657612,bb
3.0591845898173133,0.04412913370307845,bb
3.065617599795177,0.045171123794843435,bb
3.072050609773041,0.04623218278777996,bb
3.0784836197509047,0.04731253927392053,bb
3.0849166297287685,0.04841242249354622,bb
3.0913496397066322,0.049532062307129525,bb
3.097782649684496,0.050671689167088065,bb
3.10421565966236,0.0518315340893692,bb
3.110648669640223,0.05301182862486377,bb
3.117081679618087,0.054212804830664665,bb
3.1235146895959507,0.05543469524117141,bb
3.1299476995738145,0.056677732839052496,bb
3.1363807095516782,0.05794215102607287,bb
3.142813719529542,0.05922818359379206,bb
3.149246729507406,0.060536064694143875,bb
3.1556797394852696,0.06186602880990186,bb
3.162112749463133,0.06321831072504237,bb
3.1685457594409967,0.06459314549500991,bb
3.1749787694188605,0.06599076841689121,bb
3.1814117793967243,0.06741141499951153,bb
3.187844789374588,0.06885532093345423,bb
3.194277799352452,0.07032272206101502,bb
3.2007108093303156,0.07181385434609758,bb
3.2071438193081794,0.07332895384405794,bb
3.2135768292860427,0.07486825667150462,bb
3.2200098392639065,0.0764319989760639,bb
3.2264428492417703,0.07802041690611447,bb
3.232875859219634,0.07963374658050237,bb
3.239308869197498,0.08127222405824008,bb
3.2457418791753616,0.08293608530820096,bb
3.2521748891532254,0.08462556617881255,bb
3.258607899131089,0.0863409023677577,bb
3.2650409091089525,0.08808232939168942,bb
3.2714739190868163,0.08985008255597185,bb
3.27790692906468,0.09164439692444247,bb
3.284339939042544,0.0934655072892189,bb
3.2907729490204076,0.09531364814053787,bb
3.2972059589982714,0.09718905363665648,bb
3.303638968976135,0.09909195757379571,bb
3.310071978953999,0.10102259335615862,bb
3.311071978953999,0.10145611064117678,aeri
3.3116004166019195,0.08454765240898378,aeri
3.312129290778186,0.014948228458079403,aeri
3.312658333907549,0.09528610241327967,aeri
3.313187546070981,0.06283013097403445,aeri
3.313716927349507,0.20515797788667187,aeri
3.3142462096545544,0.03482486403588205,aeri
3.3147761975761996,0.13603285001468637,aeri
3.3153058183455233,0.09779779016269062,aeri
3.315835876809897,0.22181341353023593,aeri
3.3163661047952258,0.029386754558258336,aeri
3.316896502382845,0.1172129975210251,aeri
3.3174270696541437,0.06504010629174915,aeri
3.3179578066905613,0.007180525196454745,aeri
3.318488713573591,0.1376682805346751,aeri
3.319019521442114,0.11691486578305975,aeri
3.319551037205716,0.11719499434457248,aeri
3.32008218500315,0.16824821336467757,aeri
3.3206137720024103,0.15488252119733392,aeri
3.3211455292564867,0.10194419737033363,aeri
3.3216774568471847,0.13538523213398343,aeri
3.322209554856363,0.053304306326274746,aeri
3.3227415538197334,0.20085621833838269,aeri
3.323274262457857,0.03086505289118919,aeri
3.323806602495127,0.03112050359005407,aeri
3.324339382911386,-0.10426186395535289,aeri
3.3248723341561637,0.14876756710642083,aeri
3.3254054563116333,0.02220423573608854,aeri
3.3259387494600223,0.11329467801427968,aeri
3.3264722136836093,-0.11088868981910814,aeri
3.3270058490647263,0.15302706287050474,aeri
3.3275393853605815,0.044027189216255834,aeri
3.328073633629144,0.03438248070538554,aeri
3.328607512478621,0.10780184065123206,aeri
3.3291418332273874,0.1533064795563306,aeri
3.3296763255460964,0.09976409543778408,aeri
3.3302109895173966,0.05007586848989308,aeri
3.3307458252239917,0.050881712096228805,aeri
3.3312805618152614,0.03206354957275724,aeri
3.3318160121741434,0.11719005027027779,aeri
3.332351092475834,0.017272248058358333,aeri
3.3328866158645565,0.04404660273930899,aeri
3.3334223114028436,-0.018539734762072522,aeri
3.333958179173717,0.002462036050831056,aeri
3.3344942192602534,0.1902898840168942,aeri
3.3350304317455817,-0.008288821235719133,aeri
3.3355668167128836,-0.042346031059240036,aeri
3.3361031025270167,0.037296062033688765,aeri
3.3366401044264085,0.028588966915851673,aeri
3.3371767354459663,0.11026779755631197,aeri
3.337713811086539,-0.004672352303215007,aeri
3.3382510596257604,0.11714971997375762,aeri
3.3387884811471347,0.10019604642015496,aeri
3.3393260757342196,0.10492839592462805,aeri
3.3398635711393387,0.1665381686344184,aeri
3.3404017844400236,0.10531367930636618,aeri
3.340939626219329,0.039879025866598986,aeri
3.341477913818096,0.1217668324295158,aeri
3.3420163749011307,0.08373639057517195,aeri
3.342555009552314,0.04851733524851845,aeri
3.3430938178555816,0.09479165497909739,aeri
3.3436327998949236,-0.039521614736690344,aeri
3.3441719557543843,0.09250651325960385,aeri
3.344711012395682,0.02719356529622411,aeri
3.345250789270108,0.0936476697445763,aeri
3.3457901937960752,0.07728677033847314,aeri
3.346330045689333,0.17140695447800147,aeri
3.346870071823701,-0.02257359036739531,aeri
3.347410272283549,0.07350227868351773,aeri
3.347950647153302,0.07341578483843797,aeri
3.34849092277739,0.05798362084557951,aeri
3.349031920460492,0.03257145945788307,aeri
3.349572545150128,-0.04446699806458526,aeri
3.3501136184163336,0.0738670926717618,aeri
3.3506548665153417,0.05754440677999067,aeri
3.351196289531905,0.057970354111240775,aeri
3.3517378875508306,-0.11638291428468088,aeri
3.3522796606569796,-0.008772137301888404,aeri
3.3528216089352694,0.10223643240825986,aeri
3.3533634579333818,0.020584181212203352,aeri
3.3539060313482127,-0.026479218478669537,aeri
3.354448230938037,0.15188058669915042,aeri
3.354990880666267,0.07967233417062683,aeri
3.3555337059920034,0.10573501051267874,aeri
3.3560767070004927,0.04055453256297223,aeri
3.3566198837770367,0.041984471437720466,aeri
3.3571629612472256,0.07883645284166178,aeri
3.3577067649757737,0.17769959594717502,aeri
3.358250194230828,0.04060097583212673,aeri
3.3587940748445266,0.06567061923922486,aeri
3.3593381316535766,0.08228140210396483,aeri
3.3598823647436125,-0.029223083912853633,aeri
3.3604267742003233,0.11043604056177547,aeri
3.360971360109455,-0.007288156038678226,aeri
3.3615161225568073,0.15728606828554179,aeri
3.3620607856650135,-0.04796197100692164,aeri
3.362606177409657,0.02953668785426551,aeri
3.3631511938447765,0.0005208547956088101,aeri
3.3636966632145526,0.09730967579711475,aeri
3.3642423095523455,0.010661914953570186,aeri
3.3647881329442906,0.13857817684896942,aeri
3.365334133476579,-0.036013208405579894,aeri
3.365880034644898,0.02999725315089644,aeri
3.3664266663072304,0.017103285832114856,aeri
3.366972922008051,0.013434667549087967,aeri
3.3675196318748557,0.10780447621677502,aeri
3.3680665193137567,0.06259800272890795,aeri
3.36861358441128,0.10396401817542822,aeri
3.3691608272540106,0.12040976160749062,aeri
3.369708247928588,0.014822606581890352,aeri
3.3702558465217085,0.03225139858103488,aeri
3.3708033457198288,0.15342504773642843,aeri
3.371351577810646,0.04416417984207111,aeri
3.371899433099408,0.09356896823581706,aeri
3.3724477441445093,-0.04948995777062077,aeri
3.3729962335424384,0.11927644209307404,aeri
3.3735449013802294,-0.0836931608243073,aeri
3.374093747744975,0.1046946978767104,aeri
3.374642494691282,0.10237977529136927,aeri
3.37519197640398,-0.0734821623514743,aeri
3.3757410806591133,0.12407520486752503,aeri
3.376290641913137,0.16254247500646427,aeri
3.3768403821303807,0.09484402963474486,aeri
3.3773903013982776,-0.034315806138188895,aeri
3.377940399804317,0.004121841057031518,aeri
3.3784906774360457,0.041750271241632164,aeri
3.379041134381067,0.005624206230975188,aeri
3.3795914918784193,0.09388400376397826,aeri
3.3801425865616888,0.06147859604373319,aeri
